Source,Target
110092350139,1606969219532748
110092350139,60870934988
110092350139,59161656653
110092350139,8646783651
211934390170,17893008278
211934390170,5281959998
211934390170,1606969219532748
211934390170,5518834980
211934390170,9351577890
211934390170,39772141339
211934390170,70041190740
211934390170,120372675203
211934390170,60870934988
211934390170,90726807687
59161656653,176999952314969
59161656653,5281959998
59161656653,105307012882667
59161656653,10862798402
59161656653,22297920245
59161656653,314077407675
59161656653,135183981456
59161656653,211934390170
59161656653,98934992430
59161656653,90726807687
59161656653,110092350139
59161656653,8646783651
59161656653,71998012017
59161656653,70041190740
59161656653,67955079694
59161656653,5518834980
59161656653,8254939527
59161656653,39772141339
59161656653,9351577890
59161656653,142271415829971
59161656653,1606969219532748
59161656653,120372675203
59161656653,60870934988
242500958501,82295304916
7401700249,7826953993
216311481960,1413858742171052
216311481960,29092950651
133236186703780,38234604057
366800351160,82295304916
366800351160,5887538795
366800351160,143782868990974
242149255886644,22297920245
242149255886644,21557622350
242149255886644,354862581256350
242149255886644,198854705109
242149255886644,5887538795
242149255886644,93919173707
242149255886644,180384458088
242149255886644,10862798402
242149255886644,30037047899
242149255886644,117824668230022
242149255886644,70531357576
242149255886644,82295304916
242149255886644,19356432310
242149255886644,54971236771
242149255886644,137747619606052
242149255886644,18586933445
147180306144,203906229622591
147180306144,29259828486
147180306144,29092950651
147180306144,5281959998
147180306144,20778076336
147180306144,55555550744
147180306144,228735667216
147180306144,10643211755
147180306144,9258148868
68729729476,24425672689
68729729476,82295304916
68729729476,180384458088
68729729476,6806028948
24425672689,19440638720
24425672689,38508744012
24425672689,17284924915
24425672689,9258148868
24425672689,176999952314969
40449345976,14516439825
40449345976,446898408655326
40449345976,7204523707
40449345976,38723076079
40449345976,55290780338
40449345976,17471704455
40449345976,21557622350
40449345976,5281959998
40449345976,47569381734
40449345976,70041190740
40449345976,9258148868
40449345976,10643211755
40449345976,107127577992
118947824870542,10643211755
118947824870542,228735667216
118947824870542,5281959998
118947824870542,19440638720
118947824870542,29057838653
118947824870542,13320939444
118947824870542,29092950651
118947824870542,70531357576
120364577581,5887538795
120364577581,10643211755
120364577581,13259856990
120364577581,23497828950
120364577581,29092950651
120364577581,203906229622591
120364577581,54971236771
120364577581,30037047899
120364577581,10862798402
16534314739,525911357513470
16534314739,5281959998
16534314739,228735667216
16534314739,5887538795
16534314739,190076114410210
16534314739,137747619606052
16534314739,48206282842
16534314739,22202087272
16534314739,446898408655326
16534314739,115956613350
16534314739,29092950651
16534314739,314077407675
16534314739,23497828950
16534314739,203906229622591
16534314739,143782868990974
16534314739,140162739346559
16534314739,38723076079
16534314739,198854705109
16534314739,10643211755
16534314739,82295304916
16534314739,180384458088
16534314739,18586933445
16534314739,9351577890
220350757447,89398372453
220350757447,82295304916
18586933445,89398372453
18586933445,29259828486
18586933445,82295304916
18586933445,314077407675
18586933445,16534314739
103921782727,55555550744
103921782727,133536249999517
103921782727,13927915491
103921782727,135183981456
103921782727,23497828950
103921782727,5281959998
103921782727,20778076336
103921782727,10643211755
103921782727,29092950651
103921782727,9258148868
103921782727,29259828486
103921782727,19356432310
6193904573,46940713250
46940713250,82295304916
46940713250,6193904573
77732770566,120364577581
77732770566,5887538795
33796084659,48206282842
33796084659,22202087272
8544515249,108424279189115
8544515249,7204523707
107127577992,114648515718
107127577992,143782868990974
107127577992,5887538795
107127577992,5281959998
107127577992,314077407675
107127577992,20959866432
107127577992,38508744012
107127577992,14516439825
107127577992,38723076079
107127577992,55290780338
107127577992,224773690470
107127577992,21557622350
107127577992,9258148868
107127577992,126582340034
107127577992,40449345976
107127577992,7204523707
107127577992,10643211755
107127577992,198854705109
9258148868,38423635680
10643211755,29092950651
271492186195710,21557622350
271492186195710,23497828950
271492186195710,180384458088
271492186195710,89398372453
271492186195710,6193904573
93919173707,242149255886644
93919173707,82295304916
93919173707,5887538795
93919173707,89398372453
93919173707,120364577581
93919173707,137747619606052
93919173707,29092950651
928990470531081,137747619606052
928990470531081,314077407675
928990470531081,126582340034
928990470531081,354862581256350
137747619606052,93919173707
137747619606052,10862798402
137747619606052,10643211755
137747619606052,30037047899
137747619606052,54971236771
137747619606052,23497828950
137747619606052,120364577581
137747619606052,242149255886644
137747619606052,220350757447
137747619606052,198854705109
137747619606052,203906229622591
137747619606052,19356432310
137747619606052,82295304916
137747619606052,5887538795
137747619606052,29092950651
1026583557366439,1453472561556218
1026583557366439,59161656653
1026583557366439,211934390170
1026583557366439,9258148868
1026583557366439,29259828486
1026583557366439,13320939444
1026583557366439,10643211755
1026583557366439,29057838653
1026583557366439,20778076336
1026583557366439,34348350528
1026583557366439,1413858742171052
1026583557366439,216311481960
1026583557366439,23497828950
1026583557366439,9351577890
1026583557366439,29092950651
1026583557366439,140998521533
1026583557366439,90726807687
1026583557366439,314077407675
1026583557366439,1545690368981813
1026583557366439,173455642668373
1026583557366439,104128669623294
1026583557366439,98934992430
1026583557366439,109184362434201
1026583557366439,5281959998
55555550744,21557622350
203906229622591,55555550744
203906229622591,29092950651
143782868990974,93919173707
143782868990974,19440638720
143782868990974,23497828950
143782868990974,82295304916
143782868990974,10643211755
143782868990974,198854705109
143782868990974,203906229622591
143782868990974,29092950651
143782868990974,5887538795
286008498125004,89398372453
286008498125004,7826953993
109589085916,24425672689
109589085916,266645466733499
109589085916,10643211755
109589085916,98934992430
109589085916,120372675203
109589085916,5518834980
109589085916,142271415829971
109589085916,314077407675
109589085916,90726807687
109589085916,7204523707
109589085916,90753064075
109589085916,52402386922
109589085916,135183981456
109589085916,153491058028703
109589085916,105307012882667
109589085916,7401700249
109589085916,32864016288
109589085916,176999952314969
109589085916,65907876468
109589085916,123334484346296
109589085916,340711315527
109589085916,5281959998
82295304916,143782868990974
82295304916,34348350528
82295304916,23497828950
82295304916,137747619606052
82295304916,198854705109
82295304916,314077407675
82295304916,5281959998
82295304916,10643211755
82295304916,29092950651
82295304916,242500958501
82295304916,5887538795
82295304916,126582340034
70531357576,13357499221
70531357576,34348350528
70531357576,25440929072
70531357576,29057838653
70531357576,10643211755
70531357576,115535341805950
70531357576,92239399265
70531357576,146089950343
70531357576,5953023255
70531357576,5281959998
354862581256350,203906229622591
354862581256350,143782868990974
354862581256350,20778076336
354862581256350,10643211755
354862581256350,29259828486
354862581256350,5887538795
354862581256350,137747619606052
354862581256350,54971236771
354862581256350,5281959998
354862581256350,314077407675
354862581256350,82295304916
354862581256350,126582340034
354862581256350,19356432310
180384458088,16534314739
180384458088,10643211755
180384458088,5281959998
180384458088,82295304916
180384458088,70531357576
180384458088,23497828950
180384458088,120364577581
126582340034,928990470531081
126582340034,314077407675
126582340034,107127577992
126582340034,89398372453
89398372453,93919173707
89398372453,143782868990974
89398372453,198854705109
89398372453,82295304916
89398372453,126582340034
12301163417,143782868990974
12301163417,82295304916
12301163417,50165436461
12301163417,314077407675
91125347794,9676815399
91125347794,200409526638449
91125347794,26120766682
91125347794,135006496544064
91125347794,256399545643
91125347794,6806028948
222271524135,23497828950
222271524135,27566611155
222271524135,25761832136
30723248618,47127764082
30723248618,68491249493
30723248618,48958576760
30723248618,115535341805950
30723248618,288766184584961
30723248618,26120766682
30723248618,253591661347566
30723248618,61876535793
57027780043,24253428991
57027780043,21317493981
57027780043,27566611155
103155091022,135183981456
103155091022,5281959998
103155091022,13881287428
103155091022,114648515718
111961278865814,49338439823
111961278865814,15672033850
111961278865814,17786732025
37469599796,90753064075
37469599796,103509416013
37469599796,64067037679
37469599796,125533325520
37469599796,505922136116329
37469599796,201755557239
37469599796,68989932198
37469599796,287725274716637
37469599796,539319112818406
37469599796,8219865871
37469599796,312424259859
37469599796,129918700359328
37469599796,352709974289
37469599796,37940325366
37469599796,29092950651
112671502093586,21317493981
112671502093586,789898667696109
112671502093586,133148554015
112671502093586,179877846431
112671502093586,17786732025
112671502093586,39772141339
393354234051968,37940325366
393354234051968,253591661347566
393354234051968,89582998504
393354234051968,66194422560
393354234051968,29092950651
206392696089343,120575041361708
206392696089343,12770210203
206392696089343,10643211755
206392696089343,90726807687
206392696089343,37940325366
206392696089343,17786732025
742851662396348,27566611155
742851662396348,135183981456
315821605205043,135183981456
315821605205043,470597903058903
315821605205043,284787881652900
315821605205043,502549969775939
315821605205043,361498843949584
315821605205043,288766184584961
315821605205043,211283728933340
16852391617,11071120908
16852391617,151572901547924
16852391617,135183981456
16852391617,122014561159744
16852391617,121497171230415
16852391617,142271415829971
16852391617,105029386685
16852391617,136941433002923
16852391617,122325156660
16852391617,103921782727
16852391617,170029273013714
16852391617,68989932198
16852391617,8526842181
16852391617,29092950651
16852391617,110718562307387
16852391617,105014211842
16852391617,13259856990
16852391617,5281959998
16852391617,10643211755
16852391617,39415695751
16852391617,24662241754
16852391617,21317493981
16852391617,25440929072
16852391617,180222734920
16852391617,68491249493
16852391617,24253428991
16852391617,15672033850
16852391617,11042814066
16852391617,256399545643
16852391617,8912780459
16852391617,8225136001
16852391617,23497828950
16852391617,27566611155
16852391617,35974999393
158259371219,5281959998
92239399265,108424279189115
66194422560,14516439825
66194422560,201755557239
66194422560,135006496544064
66194422560,116182761738456
113304552013942,184943371545358
113304552013942,161570827288
113304552013942,12449804482
113304552013942,8225136001
113304552013942,122014561159744
113304552013942,97960332449
113304552013942,121497171230415
113304552013942,105014211842
113304552013942,199504650087085
113304552013942,191979232143
113304552013942,99382526928
113304552013942,137330428222
113304552013942,7003656077
113304552013942,50408313373
113304552013942,130046717009497
113304552013942,112173338805484
113304552013942,159093078822
113304552013942,13834115359
113304552013942,76600342106
113304552013942,105294342845050
6874658737,37940325366
111818435526969,9676815399
111818435526969,61876535793
111818435526969,10643211755
124763597543878,121497171230415
124763597543878,124628376541
124763597543878,228735667216
124763597543878,5281959998
124763597543878,24253428991
124763597543878,23497828950
124763597543878,21053246992
124763597543878,133536249999517
124763597543878,27566611155
124763597543878,357819697659156
124763597543878,88775058107
124763597543878,256399545643
124763597543878,397841230989
124763597543878,11042814066
124763597543878,110534865635330
124763597543878,123871694347668
121936554511046,5832584410
121936554511046,26503416939
121936554511046,9258148868
121936554511046,19440638720
121936554511046,29092950651
121936554511046,23497828950
121936554511046,14516439825
121936554511046,22241698456
121936554511046,10109514234
121936554511046,409724172486718
121936554511046,7722689875
121936554511046,90753064075
121936554511046,316698395087275
121936554511046,20959866432
121936554511046,293828327300457
121936554511046,90726807687
121936554511046,128450347241247
121936554511046,164637176974573
121936554511046,7204523707
121936554511046,106140929416365
121936554511046,5281959998
121936554511046,340711315527
121936554511046,142271415829971
121936554511046,5518834980
121936554511046,9351577890
121936554511046,39772141339
121936554511046,153491058028703
121936554511046,98934992430
121936554511046,135183981456
121936554511046,10643211755
121936554511046,20778076336
9676815399,5281959998
9676815399,60342206410
9676815399,125533325520
122325156660,122325156660
227407353941894,112855318670
227407353941894,64067037679
21181017537,21317493981
21181017537,108424279189115
21181017537,126247508668
22426379899,8544515249
48704475279,52402386922
48704475279,168926019255
48704475279,201755557239
48704475279,89582998504
48704475279,126302605652
252006307122,10643211755
93163776423,55555550744
93163776423,23497828950
93163776423,39772141339
93163776423,109508573822
93163776423,110189285908
93163776423,357819697659156
93163776423,29092950651
93163776423,10643211755
204720826215062,55290780338
204720826215062,108424279189115
335762859770184,164637176974573
335762859770184,17542112455
335762859770184,26503416939
335762859770184,128450347241247
138957966114757,191335504231236
138957966114757,105014211842
138957966114757,110718562307387
138957966114757,21317493981
151524404901136,142271415829971
151524404901136,64067037679
151524404901136,123871694347668
151524404901136,68989932198
151524404901136,8225136001
151524404901136,8912780459
151524404901136,11042814066
151524404901136,118778271823
151524404901136,35974999393
111786992243065,9679476140
111786992243065,135183981456
111786992243065,64067037679
111786992243065,222149971137480
111786992243065,110718562307387
111786992243065,98963290676
111786992243065,107854112590930
111786992243065,8225136001
111786992243065,24253428991
111786992243065,39415695751
111786992243065,35974999393
111786992243065,8912780459
172134212818708,228735667216
172134212818708,14516439825
172134212818708,206621069362038
172134212818708,158259371219
172134212818708,5281959998
172134212818708,10643211755
240663472658729,45074023500
240663472658729,108424279189115
205300392847183,10109514234
123963360928,7401700249
123963360928,32864016288
26120766682,38508744012
26120766682,13834115359
26120766682,20959866432
26120766682,13259856990
26120766682,48206282842
26120766682,63617892564
26120766682,100612992715
26120766682,19356432310
26120766682,45099769719
26120766682,122325156660
26120766682,98963290676
26120766682,161510468901
26120766682,56217094580
26120766682,124628376541
26120766682,132510385387
26120766682,350583836977
26120766682,164977296972
26120766682,61876535793
26120766682,5832584410
62669973528,5281959998
77134191771,243348372382940
60567011104,10109514234
10150114687695646,38508744012
10150114687695646,110534865635330
68719056521,61876535793
68719056521,109508573822
68719056521,56217094580
17471704455,29259828486
17471704455,55290780338
17471704455,109215622029
17471704455,38508744012
17471704455,13259856990
17471704455,24425672689
17471704455,468637585612
17471704455,39772141339
233190586705025,20959866432
233190586705025,17471704455
233190586705025,56791664427
233190586705025,8544515249
233190586705025,70559617573
233190586705025,13927915491
233190586705025,103247876055
233190586705025,24425672689
233190586705025,38508744012
233190586705025,21557622350
233190586705025,14516439825
233190586705025,13259856990
233190586705025,105014211842
233190586705025,108424279189115
294885073912733,55290780338
294885073912733,7204523707
294885073912733,8544515249
16958927346,11081890741
75834228712,92998025878
75834228712,7204523707
75834228712,20959866432
75834228712,38508744012
75834228712,128450347241247
75834228712,439155026110104
75834228712,37469599796
75834228712,24425672689
75834228712,66194422560
75834228712,168926019255
75834228712,133148554015
75834228712,7401700249
75834228712,10109514234
75834228712,65907876468
75834228712,7826953993
75834228712,6193904573
75834228712,153612958024275
75834228712,164637176974573
75834228712,316698395087275
75834228712,14516439825
133744470102842,8225136001
133744470102842,350583836977
133744470102842,110718562307387
133744470102842,11042814066
133744470102842,211283728933340
250916851682656,24253428991
250916851682656,110534865635330
250916851682656,8225136001
250916851682656,8912780459
250916851682656,11042814066
129390320453298,282287321783604
129390320453298,397841230989
129390320453298,181507858187
129390320453298,23910114576
129390320453298,159093078822
129390320453298,21317493981
129390320453298,15672033850
129390320453298,350583836977
129390320453298,8225136001
129390320453298,16852391617
129390320453298,240100639386152
129390320453298,25440929072
129390320453298,138647886207883
129390320453298,207288259311834
129390320453298,123871694347668
129390320453298,184943371545358
129390320453298,122014561159744
129390320453298,14516439825
129390320453298,175660281349
129390320453298,23497828950
129390320453298,9062006483
129390320453298,132510385387
129390320453298,402223743713
129390320453298,135183981456
129390320453298,8912780459
129390320453298,107854112590930
129390320453298,11042814066
129390320453298,110718562307387
129390320453298,21053246992
129390320453298,133536249999517
129390320453298,27566611155
129390320453298,35974999393
129390320453298,24253428991
129390320453298,110534865635330
129390320453298,55290780338
52402386922,7826953993
207288259311834,121497171230415
207288259311834,68989932198
207288259311834,133536249999517
207288259311834,129390320453298
207288259311834,32687649771
194841077263205,387990201279405
194841077263205,25440929072
194841077263205,288766184584961
116182761738456,76600342106
116182761738456,294113087443680
116182761738456,47808277279
116182761738456,50446138018
116182761738456,168926019255
116182761738456,47650308975
116182761738456,9258148868
116182761738456,64067037679
116182761738456,37469599796
116182761738456,52402386922
116182761738456,54971236771
116182761738456,10643211755
116182761738456,6185812851
116182761738456,199504650087085
116182761738456,6806028948
116182761738456,90753064075
116182761738456,5281959998
116182761738456,108424279189115
116182761738456,105014211842
116182761738456,14516439825
116182761738456,55290780338
282287321783604,35974999393
123871694347668,105014211842
123871694347668,13259856990
123871694347668,128867540208
123871694347668,17786732025
123871694347668,12248980428
123871694347668,294113087443680
123871694347668,134146296633274
123871694347668,164977296972
123871694347668,48958576760
123871694347668,122325156660
123871694347668,34500864918
123871694347668,146942886903
123871694347668,61876535793
123871694347668,133536249999517
123871694347668,89582998504
123871694347668,76987199907
123871694347668,14516439825
123871694347668,68989932198
123871694347668,350583836977
123871694347668,20778076336
123871694347668,121497171230415
123871694347668,11071120908
123871694347668,64067037679
123871694347668,124628376541
123871694347668,11042814066
123871694347668,6317643737
123871694347668,256399545643
123871694347668,110718562307387
123871694347668,27566611155
123871694347668,29092950651
123871694347668,24253428991
123871694347668,25440929072
123871694347668,129390320453298
123871694347668,35974999393
123871694347668,23497828950
123871694347668,8225136001
170029273013714,6317643737
170029273013714,136941433002923
170029273013714,123185754376465
170029273013714,200409526638449
170029273013714,135183981456
170029273013714,191979232143
170029273013714,8526842181
170029273013714,6352578678
170029273013714,21317493981
170029273013714,6185812851
270317923065675,135183981456
502549969775939,8912780459
502549969775939,8526842181
502549969775939,8225136001
502549969775939,12248980428
502549969775939,105294342845050
502549969775939,288766184584961
502549969775939,256399545643
502549969775939,35974999393
502549969775939,11042814066
375611902544600,107854112590930
375611902544600,58339527980
375611902544600,129390320453298
375611902544600,402223743713
375611902544600,55555550744
375611902544600,27566611155
375611902544600,168926019255
375611902544600,111376838888644
375611902544600,20778076336
375611902544600,133536249999517
375611902544600,39415695751
375611902544600,256399545643
375611902544600,25440929072
375611902544600,88679909824
375611902544600,213934477785
375611902544600,76600342106
375611902544600,107185055990011
375611902544600,222149971137480
375611902544600,15672033850
375611902544600,13834115359
375611902544600,123185754376465
375611902544600,387990201279405
375611902544600,123871694347668
375611902544600,11042814066
375611902544600,23497828950
375611902544600,83669531845
375611902544600,110534865635330
284787881652900,470597903058903
284787881652900,135183981456
284787881652900,133536249999517
284787881652900,211283728933340
284787881652900,361498843949584
284787881652900,377347152334475
284787881652900,24253428991
284787881652900,315821605205043
284787881652900,502549969775939
284787881652900,288766184584961
284787881652900,495823133792759
207114066110290,110534865635330
207114066110290,495823133792759
207114066110290,17786732025
207114066110290,25440929072
207114066110290,15672033850
207114066110290,110718562307387
207114066110290,288766184584961
164033430319732,142271415829971
164033430319732,135183981456
122280771152561,54971236771
122280771152561,90753064075
122280771152561,29092950651
122280771152561,108424279189115
122280771152561,20959866432
122280771152561,10643211755
122280771152561,7204523707
495823133792759,207114066110290
495823133792759,282287321783604
495823133792759,135183981456
495823133792759,470597903058903
495823133792759,377347152334475
495823133792759,284787881652900
495823133792759,361498843949584
495823133792759,288766184584961
470597903058903,135183981456
470597903058903,361498843949584
470597903058903,315821605205043
470597903058903,495823133792759
470597903058903,502549969775939
129982540363341,92239399265
109215622029,68989932198
109215622029,24662241754
109215622029,213934477785
109215622029,135183981456
109215622029,184943371545358
109215622029,115589218473188
109215622029,133536249999517
109215622029,199504650087085
109215622029,253591661347566
109215622029,236892755192
109215622029,104614602936269
109215622029,23497828950
109215622029,181507858187
109215622029,15672033850
109215622029,120358587979707
109215622029,5281959998
109215622029,24253428991
109215622029,7003656077
109215622029,21317493981
109215622029,25440929072
109215622029,8662337685
109215622029,92998025878
109215622029,191979232143
109215622029,105014211842
211283728933340,350583836977
211283728933340,68989932198
211283728933340,105294342845050
211283728933340,8225136001
211283728933340,256399545643
211283728933340,288766184584961
211283728933340,142271415829971
211283728933340,25440929072
211283728933340,21317493981
211283728933340,24253428991
211283728933340,133536249999517
211283728933340,27566611155
211283728933340,15672033850
211283728933340,39415695751
211283728933340,35974999393
211283728933340,107854112590930
211283728933340,11042814066
211283728933340,133744470102842
211283728933340,23497828950
137883459615766,200409526638449
137883459615766,21317493981
137883459615766,115535341805950
137883459615766,130861766934592
137883459615766,181507858187
137883459615766,50408313373
137883459615766,27566611155
137883459615766,25440929072
137883459615766,15672033850
137883459615766,92998025878
137883459615766,191979232143
137883459615766,137330428222
288766184584961,56995920220
288766184584961,502549969775939
288766184584961,121497171230415
288766184584961,170029273013714
288766184584961,211283728933340
288766184584961,13834115359
288766184584961,168477116526532
288766184584961,93884015912
288766184584961,64067037679
288766184584961,282287321783604
288766184584961,11042814066
288766184584961,175660281349
288766184584961,11071120908
288766184584961,8225136001
8356493537,10053803772
8356493537,32864016288
88679909824,21317493981
88679909824,47127764082
88679909824,25440929072
25348768148,11473432254
25348768148,19440638720
25348768148,29092950651
25348768148,20778076336
25348768148,20959866432
25348768148,9258148868
411399412240351,134146296633274
68989932198,133148554015
68989932198,8225136001
68989932198,256399545643
68989932198,25440929072
68989932198,105294342845050
68989932198,17786732025
68989932198,21317493981
68989932198,35974999393
68989932198,37469599796
68989932198,350583836977
68989932198,39415695751
68989932198,11042814066
68989932198,93884015912
68989932198,200409526638449
68989932198,107854112590930
68989932198,112855318670
68989932198,123871694347668
68989932198,6317643737
68989932198,110718562307387
68989932198,253591661347566
99278830776,164637176974573
99278830776,17786732025
222149971137480,24253428991
222149971137480,68989932198
222149971137480,115589218473188
222149971137480,25440929072
222149971137480,142271415829971
222149971137480,135183981456
222149971137480,27566611155
197291367068903,256399545643
197291367068903,32687649771
164977296972,91624989857
164977296972,9411224013
164977296972,115535341805950
164977296972,192591627449618
164977296972,24253428991
164977296972,103509416013
164977296972,98498138269
164977296972,63617892564
164977296972,151289648254464
164977296972,83669531845
164977296972,217503484930725
164977296972,52402386922
164977296972,127966830064
164977296972,65280315126
164977296972,81446081972
164977296972,94078717394
164977296972,58339527980
164977296972,100612992715
164977296972,11081890741
164977296972,129201322063
164977296972,97974637337
164977296972,19356432310
164977296972,6806028948
207642735920856,25761832136
207642735920856,32687649771
207642735920856,133536249999517
207642735920856,27566611155
107851865922984,417021215171668
53213185085,194680590613711
53213185085,9062006483
53213185085,10643211755
53213185085,12248980428
53213185085,32687649771
40359481081,37940325366
40359481081,110534865635330
40359481081,121497171230415
65280315126,164977296972
191335504231236,132510385387
191335504231236,138957966114757
8851499887,26120766682
8851499887,32687649771
8851499887,134969514604
8851499887,11071120908
8851499887,150557278349672
8851499887,23497828950
122014561159744,151572901547924
122014561159744,132510385387
122014561159744,134969514604
122014561159744,256399545643
122014561159744,87105007986
122014561159744,50408313373
122014561159744,97461606856
122014561159744,6185812851
122014561159744,12449804482
122014561159744,97960332449
122014561159744,99382526928
122014561159744,17847686393
32687649771,207288259311834
32687649771,164977296972
32687649771,135006496544064
32687649771,8851499887
32687649771,256399545643
32687649771,107851865922984
32687649771,207642735920856
32687649771,56974772154
32687649771,197291367068903
32687649771,45099769719
32687649771,53213185085
32687649771,23497828950
32687649771,24253428991
184943371545358,6806028948
184943371545358,134146296633274
184943371545358,17847686393
184943371545358,66499758370
184943371545358,88679909824
184943371545358,120624356334
184943371545358,357819697659156
184943371545358,146942886903
184943371545358,61876535793
184943371545358,27566611155
184943371545358,32687649771
184943371545358,110718562307387
184943371545358,107854112590930
184943371545358,350583836977
184943371545358,9411224013
184943371545358,64067037679
184943371545358,199504650087085
184943371545358,6654472378
184943371545358,236892755192
184943371545358,105014211842
184943371545358,89582998504
184943371545358,15672033850
184943371545358,115535341805950
184943371545358,133536249999517
184943371545358,11081890741
184943371545358,6317643737
184943371545358,256399545643
184943371545358,24253428991
184943371545358,12449804482
184943371545358,92120452544
184943371545358,120358587979707
184943371545358,6352578678
184943371545358,21317493981
184943371545358,23497828950
184943371545358,113304552013942
184943371545358,191979232143
184943371545358,97960332449
184943371545358,243348372382940
184943371545358,13834115359
184943371545358,92998025878
184943371545358,45099769719
184943371545358,11409046607
184943371545358,338722822091
184943371545358,111083639108
184943371545358,181507858187
184943371545358,162045410483521
184943371545358,83469258213
184943371545358,87105007986
184943371545358,274399593004
184943371545358,72692381792
184943371545358,56974772154
184943371545358,195091258523
184943371545358,116549046074
184943371545358,373216315044
184943371545358,8851499887
184943371545358,109215622029
184943371545358,104614602936269
184943371545358,122014561159744
184943371545358,25440929072
184943371545358,8225136001
184943371545358,20480307504
184943371545358,161570827288
104614602936269,5832584410
104614602936269,8851499887
104614602936269,6317643737
104614602936269,213934477785
104614602936269,124628376541
104614602936269,49338439823
104614602936269,406545029378301
104614602936269,88679909824
104614602936269,243348372382940
104614602936269,121497171230415
104614602936269,135183981456
104614602936269,155273821174084
104614602936269,137883459615766
104614602936269,11409046607
104614602936269,13709844962
104614602936269,97498021385
104614602936269,350583836977
104614602936269,361498843949584
104614602936269,88775058107
104614602936269,9258148868
104614602936269,128821617182031
104614602936269,357819697659156
104614602936269,97960332449
104614602936269,60316618051
104614602936269,120358587979707
104614602936269,134146296633274
104614602936269,9679476140
104614602936269,16852391617
104614602936269,103921782727
104614602936269,112855318670
104614602936269,8662337685
104614602936269,98963290676
104614602936269,6352578678
104614602936269,47127764082
104614602936269,111083639108
104614602936269,505922136116329
104614602936269,105014211842
104614602936269,61876535793
104614602936269,21053246992
104614602936269,93884015912
104614602936269,64067037679
104614602936269,207288259311834
104614602936269,68989932198
104614602936269,65280315126
104614602936269,58339527980
104614602936269,199504650087085
104614602936269,91125347794
104614602936269,83669531845
104614602936269,181507858187
104614602936269,21317493981
104614602936269,352155626910
104614602936269,122014561159744
104614602936269,115535341805950
104614602936269,6806028948
104614602936269,97461606856
104614602936269,113304552013942
104614602936269,115589218473188
104614602936269,125452924183448
104614602936269,132510385387
104614602936269,133536249999517
104614602936269,11071120908
104614602936269,39415695751
104614602936269,35974999393
104614602936269,8912780459
104614602936269,175660281349
104614602936269,200409526638449
104614602936269,164977296972
104614602936269,45099769719
104614602936269,24253428991
104614602936269,9411224013
104614602936269,120644094631897
104614602936269,136941433002923
104614602936269,68491249493
104614602936269,6654472378
104614602936269,25440929072
104614602936269,156703381062740
104614602936269,13834115359
104614602936269,89582998504
104614602936269,110534865635330
104614602936269,11081890741
104614602936269,5281959998
104614602936269,94078717394
104614602936269,7003656077
104614602936269,110718562307387
104614602936269,23497828950
104614602936269,27566611155
104614602936269,11042814066
104614602936269,161570827288
104614602936269,15672033850
104614602936269,179877846431
104614602936269,191979232143
104614602936269,87105007986
104614602936269,92998025878
104614602936269,109592195726412
104614602936269,8225136001
104614602936269,256399545643
104614602936269,50408313373
104614602936269,122325156660
104614602936269,184943371545358
104614602936269,109215622029
159403720818880,151289648254464
159403720818880,65280315126
159403720818880,5832584410
159403720818880,25440929072
159403720818880,164977296972
198893331987,5281959998
198893331987,6193904573
198893331987,25440929072
198893331987,13927915491
198893331987,1573234602931489
198893331987,9411224013
198893331987,14516439825
198893331987,142271415829971
70559617573,27566611155
70559617573,11042814066
70559617573,256399545643
70559617573,11081890741
70559617573,24253428991
70559617573,110534865635330
70559617573,15672033850
70559617573,105294342845050
109966203367,9411224013
20480307504,199504650087085
20480307504,135183981456
20480307504,123032162727
20480307504,10643211755
20480307504,16958927346
20480307504,122014561159744
20480307504,7003656077
20480307504,33949959457
20480307504,64067037679
20480307504,83469258213
20480307504,83669531845
128821617182031,115995514147
128821617182031,117305311632655
128821617182031,25440929072
128821617182031,161510468901
128821617182031,52744742043
128821617182031,109508573822
128821617182031,135006496544064
128821617182031,13834115359
128821617182031,76987199907
128821617182031,49338439823
128821617182031,111083639108
128821617182031,105029386685
135980043103330,135183981456
135980043103330,130046717009497
187031748014599,26503416939
187031748014599,10109514234
140243216035364,110718562307387
140243216035364,132510385387
140243216035364,21317493981
152505278121372,83469258213
152505278121372,236892755192
152505278121372,25440929072
275850955863371,179336875428371
275850955863371,12248980428
179336875428371,275850955863371
179336875428371,317602024376
179336875428371,152505278121372
179336875428371,140243216035364
48958576760,336855383111504
48958576760,11042814066
48958576760,26120766682
48958576760,1469378733297896
48958576760,130861766934592
48958576760,50408313373
48958576760,191979232143
48958576760,137330428222
48958576760,21317493981
48958576760,24253428991
48958576760,105029386685
48958576760,122325156660
48958576760,81446081972
48958576760,11081890741
48958576760,63617892564
48958576760,38513990346
48958576760,47808277279
48958576760,98963290676
48958576760,11071120908
48958576760,505922136116329
48958576760,103247876055
48958576760,97974637337
48958576760,92998025878
48958576760,37940325366
48958576760,7826953993
48958576760,30723248618
48958576760,121497171230415
48958576760,13834115359
48958576760,161510468901
48958576760,52744742043
48958576760,127966830064
48958576760,125807797443773
48958576760,109508573822
48958576760,49338439823
48958576760,76987199907
48958576760,65280315126
48958576760,68359233832
48958576760,10643211755
48958576760,158383070883316
48958576760,22727908123
48958576760,96028256183
48958576760,142271415829971
48958576760,151572901547924
